date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AMD,AVGO,ORCL,CRM,ADBE,CSCO,IBM,INTC,QCOM,ACN,NOW,TXN,DIS,CMCSA,NFLX,JPM,GS,BAC,MS,BLK,C,WFC,SCHW,AXP,USB,SPGI,ICE,BK,JNJ,UNH,ABBV,LLY,MRK,TMO,ABT,PFE,DHR,ISRG,GILD,WMT,HD,COST,MCD,NKE,KO,PEP,PG,LOW,TJX,SBUX,BKNG,CAT,DE,BA,GE,UPS,RTX,HON,UNP,CSX,LMT,ETN,XOM,CVX,COP,SLB,EOG,FCX,NEM,NEE,AMT,PLD
2022-06-06,146.14,268.75,116.82,124.79,194.25,18.79,238.28,105.65,56.12,72.97,182.87,429.46,45.33,142.88,43.34,140.44,304.73,98.51,167.76,107.83,39.61,19.71,129.73,320.51,36.15,84.87,675.34,51.4,45.12,68.06,167.02,52.25,338.64,100.86,45.95,176.4,490.18,146.53,303.36,89.84,552.88,116.42,53.26,233.78,216.43,62.03,41.62,303.89,472.47,248.07,120.23,62.87,165.54,145.32,196.77,61.73,78.98,2347.3,223.63,362.91,139.24,47.9163,187.11,97.21,183.91,225.17,32.14,443.41,141.36,98.84,176.83,117.38,47.22,141.11,42.78,67.86,80.19,267.36,127.87
2022-06-07,148.71,272.5,117.15,123.0,195.65,18.93,238.89,105.28,57.3,72.69,187.15,433.42,45.57,142.78,43.53,141.89,306.53,101.29,169.85,107.79,39.94,19.86,130.07,321.51,36.35,85.33,679.61,52.1,45.47,67.49,168.69,52.56,344.46,101.76,46.34,178.34,497.1,149.14,312.1,90.48,560.66,116.88,53.96,237.79,221.95,62.54,41.12,301.77,471.78,248.94,121.67,63.25,166.56,146.94,195.65,61.05,79.47,2326.73,227.1,367.84,140.82,48.5386,185.51,100.51,186.2,228.75,32.56,456.3,145.41,103.37,180.2,122.71,48.93,145.93,43.39,68.38,79.78,266.15,129.68
2022-06-08,147.96,270.41,117.19,121.18,196.64,18.65,241.87,101.9,56.54,71.38,189.19,428.84,44.92,140.83,41.23,138.96,302.64,101.08,165.37,107.34,40.13,20.28,128.0,314.68,35.89,83.2,662.41,51.41,44.63,65.73,165.96,51.84,338.69,101.38,45.34,177.28,493.53,149.25,313.49,89.48,552.06,114.69,53.47,235.43,218.6,62.38,40.77,297.53,467.99,245.61,122.4,62.89,165.73,145.11,192.45,61.43,78.47,2345.8,229.8,355.02,139.63,48.0158,179.44,99.23,183.28,221.68,31.81,443.41,144.48,104.59,181.13,121.86,49.57,145.74,42.2,67.17,78.49,264.46,124.77
2022-06-09,142.64,264.79,114.84,116.15,184.0,18.05,239.71,98.8,55.62,69.22,187.11,426.42,44.26,137.96,40.01,136.71,295.43,98.44,161.58,103.3,39.51,19.28,125.31,304.22,34.51,81.16,659.85,49.97,42.67,64.25,160.98,50.33,336.43,99.5,44.04,173.71,489.43,145.43,303.25,88.0,539.82,112.71,51.78,229.36,209.95,61.18,40.34,299.86,472.05,242.16,118.6,61.8,162.78,142.49,194.28,60.65,78.91,2277.84,223.67,345.33,133.73,46.5348,176.55,97.38,180.91,216.79,31.17,432.72,142.5,102.33,177.52,118.56,48.14,142.49,40.52,64.58,77.34,260.2,122.17
2022-06-10,137.13,252.99,111.16,109.65,175.57,16.97,232.23,94.82,54.13,67.14,178.45,393.84,43.49,136.19,39.18,133.2,286.01,94.63,157.78,99.4,39.0,18.29,119.55,287.02,33.17,77.4,617.67,47.71,40.08,62.22,154.42,48.72,332.76,97.78,42.79,172.55,484.63,143.2,297.01,87.18,526.88,109.63,49.97,222.91,205.27,60.74,40.57,289.24,463.31,237.38,114.73,61.41,162.52,141.95,186.33,58.97,75.67,2104.96,215.18,335.23,127.0,44.3257,173.05,95.49,175.51,211.12,30.3,430.19,137.03,100.46,175.4,116.83,47.21,144.0,40.21,66.85,75.91,251.01,117.24
2022-06-13,131.88,242.26,106.39,103.67,164.26,15.65,215.74,86.99,51.76,64.05,166.03,371.65,43.24,135.11,37.77,128.66,276.5,88.07,153.53,95.71,37.66,16.97,115.99,283.32,32.02,75.18,598.72,45.69,38.99,60.24,146.29,47.06,322.36,96.82,41.47,170.81,469.7,139.42,291.28,85.0,511.91,105.91,47.91,216.12,194.97,59.15,39.8,283.16,452.25,238.47,110.44,61.34,159.74,138.15,181.26,57.33,72.36,1979.32,206.88,324.9,115.86,42.1414,172.72,91.95,173.76,208.07,29.46,423.93,132.85,95.85,167.33,111.76,44.32,132.73,37.17,64.65,72.41,240.03,108.43
2022-06-14,132.76,244.49,106.72,102.31,163.73,15.84,220.89,86.99,52.02,70.72,164.45,370.82,42.91,135.72,37.93,130.26,275.12,88.95,154.08,94.22,37.32,16.75,114.06,282.54,31.46,74.96,591.23,45.96,37.43,61.11,144.6,45.72,317.43,94.05,40.6,168.19,461.75,137.62,290.79,84.5,507.45,102.94,47.92,214.88,191.1,57.79,39.82,278.67,454.8,238.76,110.72,59.23,156.12,133.84,177.94,57.33,72.31,1951.51,206.69,326.58,122.16,42.3468,174.16,91.32,172.69,208.49,29.34,416.17,130.52,96.1,167.55,111.49,43.22,131.26,36.82,63.09,71.48,234.49,110.66
2022-06-15,135.43,251.76,109.76,107.67,169.35,16.53,233.0,89.3,52.67,69.7,168.55,376.92,43.8,137.06,38.65,131.03,281.19,93.19,155.92,95.88,37.59,18.01,115.41,290.07,32.05,76.02,599.9,47.58,38.17,61.51,146.22,46.36,321.34,95.63,41.87,169.99,464.33,138.09,292.99,84.63,514.76,104.8,48.51,217.11,196.13,58.39,39.79,279.73,458.79,238.9,113.44,59.67,157.79,132.51,179.01,57.63,74.19,1973.24,206.0,330.58,133.72,43.0002,175.88,92.28,174.28,209.84,29.42,414.1,131.01,94.89,164.26,109.33,41.52,127.46,36.9,62.68,74.19,241.4,115.09
2022-06-16,130.06,244.97,106.03,103.66,160.87,15.6,213.1,82.05,49.72,68.71,159.85,365.08,43.32,135.67,37.34,120.82,270.9,85.62,151.37,94.28,35.51,17.34,113.43,284.98,31.85,73.95,585.77,46.89,37.65,60.86,137.5,45.41,316.03,94.85,41.21,170.08,456.09,139.15,288.07,84.89,504.89,102.07,47.48,213.49,190.71,57.72,40.21,273.46,451.76,235.19,107.12,59.07,157.03,133.32,171.61,56.74,70.95,1846.24,194.79,317.57,133.36,40.6293,172.19,89.52,169.48,208.19,29.05,404.79,126.11,91.39,155.48,102.42,38.48,119.56,34.87,64.71,70.87,234.18,111.79
2022-06-17,131.56,247.65,107.14,106.22,163.74,15.88,216.76,81.57,49.87,67.72,163.26,360.79,43.39,135.02,36.97,120.99,275.38,88.76,150.2,94.34,36.26,17.55,113.03,279.79,31.92,72.9,582.26,46.52,38.48,59.99,144.18,45.41,319.93,90.33,41.13,169.46,452.06,138.28,290.9,84.62,500.9,102.53,46.53,211.5,192.08,58.53,39.43,270.73,446.69,234.38,107.34,59.43,157.06,132.36,172.47,56.62,71.87,1906.87,192.64,322.72,136.8,41.0711,171.07,88.88,169.31,206.45,28.93,404.01,125.52,86.12,148.38,93.74,36.64,111.67,33.82,63.76,70.81,236.17,110.36
2022-06-21,135.87,253.74,111.54,108.68,157.05,16.57,237.04,83.79,50.38,67.68,166.83,362.99,44.14,137.85,37.73,124.39,282.73,91.05,153.46,93.29,36.05,17.09,115.83,284.81,32.85,74.63,614.54,47.96,38.99,62.38,144.76,46.33,320.02,93.81,42.32,173.01,480.32,143.47,297.34,88.03,513.54,104.41,48.11,216.17,194.32,60.51,40.72,269.2,463.11,239.59,108.68,60.7,160.71,136.37,172.38,57.49,72.96,1937.29,196.37,329.27,136.75,40.9155,174.5,92.92,170.08,209.47,28.99,418.96,126.14,91.48,154.59,99.28,38.82,117.65,34.03,65.17,72.73,246.85,112.36
2022-06-22,135.35,253.13,111.49,108.95,155.85,16.36,236.09,83.75,49.61,66.53,167.45,365.33,43.57,137.08,37.38,122.16,286.4,91.73,152.6,93.5,36.44,17.89,115.18,284.54,32.6,74.4,609.28,47.2,38.6,62.44,144.39,46.5,325.17,93.96,42.23,175.74,489.68,147.56,306.69,89.16,519.22,105.44,49.07,217.97,200.62,61.51,40.23,268.98,459.96,243.06,104.92,61.15,162.03,138.5,173.6,57.07,73.3,1889.84,187.83,317.93,137.16,40.1625,176.15,92.56,167.46,208.99,28.83,415.45,126.22,87.86,147.87,93.06,37.52,110.77,31.32,64.58,74.69,252.01,115.46
2022-06-23,138.27,258.86,112.24,112.44,158.75,16.23,235.07,82.43,49.66,67.63,173.05,376.64,42.93,138.44,37.41,120.09,285.83,97.11,151.14,94.3,36.64,18.17,113.92,286.17,32.08,73.97,624.71,46.35,37.9,62.03,141.65,45.72,333.74,96.68,42.0,179.66,499.81,149.45,312.72,92.0,540.6,106.21,50.09,226.19,204.5,62.58,41.21,275.42,475.0,243.58,108.0,61.88,164.1,142.3,176.33,57.3,75.2,1835.06,178.67,297.51,133.97,39.8701,178.63,91.76,164.48,209.75,28.71,410.62,126.89,85.21,142.43,87.89,34.98,107.17,29.57,62.86,77.2,258.31,118.24
2022-06-24,141.66,267.7,117.98,116.46,170.16,17.13,245.71,87.08,50.91,70.7,185.92,387.72,44.1,142.06,38.61,125.1,299.37,100.82,155.95,97.78,37.07,19.09,117.32,302.75,32.31,77.82,647.78,47.86,40.76,64.43,146.15,47.52,341.66,97.91,43.6,182.29,495.64,152.34,325.62,93.13,544.81,109.45,51.59,227.65,209.67,63.08,41.24,283.0,484.37,247.9,112.91,63.04,166.13,144.35,182.84,60.24,78.11,1931.05,185.49,310.87,141.53,41.7432,183.3,94.2,169.61,215.78,29.57,419.04,131.83,86.9,144.77,90.91,35.06,110.59,30.99,64.18,78.02,261.65,122.59
2022-06-27,141.66,264.89,115.83,113.22,169.49,16.87,244.92,86.16,50.57,70.41,181.31,381.07,43.77,142.8,38.63,127.18,292.62,99.34,155.62,96.61,37.31,18.91,116.38,300.78,32.35,77.44,636.92,47.83,40.24,64.15,144.29,47.25,340.47,98.68,43.06,182.12,505.66,153.14,327.27,94.41,543.64,109.08,51.88,227.28,207.94,62.83,41.37,282.69,481.75,247.03,110.5,62.91,166.35,143.25,184.22,59.81,77.68,1896.24,187.59,315.33,138.72,41.5129,181.81,94.81,167.98,213.85,29.32,419.25,132.25,89.03,147.57,92.23,35.89,113.76,31.02,63.83,77.89,259.33,120.21
2022-06-28,137.44,256.48,112.01,107.4,160.68,15.98,232.66,80.78,49.85,68.58,171.46,365.63,43.06,141.86,37.78,131.6,283.8,94.69,154.16,95.92,36.66,17.96,115.82,299.49,32.26,78.16,629.12,47.21,40.18,64.17,142.19,46.89,332.7,96.75,42.86,176.94,508.44,152.49,317.62,91.89,535.77,106.97,50.66,223.27,201.99,62.21,40.79,270.15,468.61,242.83,102.78,62.28,164.01,140.92,174.72,57.48,76.34,1838.42,187.44,309.16,138.7,40.9964,179.92,93.78,165.78,213.36,29.14,420.71,129.32,91.5,149.94,95.22,36.97,118.31,30.78,62.96,76.44,252.93,118.96
2022-06-29,139.23,260.26,111.7,108.92,163.94,15.54,228.49,77.99,49.04,69.21,170.61,368.5,42.88,140.71,37.29,130.23,279.81,95.56,152.78,95.65,36.84,17.84,115.3,303.28,31.86,78.19,617.96,47.1,39.71,63.62,139.47,46.12,334.75,96.41,42.41,176.99,515.71,154.14,323.0,92.51,535.92,109.1,50.94,224.14,202.59,62.48,40.64,273.87,469.84,247.74,103.25,62.73,166.73,142.2,176.1,57.09,76.43,1810.33,183.48,300.65,138.45,39.6336,181.13,93.3,163.19,213.15,29.12,418.89,127.27,88.12,146.98,91.46,36.18,113.22,30.29,61.99,76.0,253.16,118.31
2022-06-30,136.72,256.83,108.96,106.21,161.25,15.16,224.47,76.47,48.58,69.87,165.04,366.06,42.64,141.19,37.41,127.74,277.65,95.1,153.65,94.4,36.76,17.49,112.61,297.02,31.13,76.06,609.04,45.99,39.17,63.18,138.62,46.02,337.06,94.04,41.71,177.51,513.63,153.16,324.23,91.17,543.28,108.65,52.43,224.72,200.71,61.81,40.53,274.27,479.28,246.88,102.2,62.91,166.66,143.79,174.67,55.85,76.39,1748.99,178.76,299.47,136.72,39.6212,182.54,96.11,163.76,213.28,29.06,429.96,125.99,85.64,144.78,89.81,35.76,110.44,29.26,59.67,77.46,255.59,117.65
2022-07-01,138.93,259.58,108.74,109.56,160.03,14.52,227.26,73.67,47.78,70.87,168.2,368.48,42.6,141.12,36.34,123.53,280.65,96.87,148.54,96.14,37.74,18.0,114.05,299.23,31.56,76.75,616.7,46.87,39.92,63.92,140.4,46.59,343.33,95.23,42.42,179.52,517.4,153.8,324.71,92.42,548.27,110.22,52.31,228.74,206.1,62.36,40.88,279.08,485.76,252.96,101.18,64.38,169.39,146.11,177.36,56.04,79.26,1767.98,178.29,301.63,139.84,39.5403,184.99,97.02,164.99,215.26,29.34,433.52,127.37,87.55,146.51,90.98,35.65,111.62,29.2,61.17,80.56,258.4,120.03
2022-07-05,141.56,262.85,113.26,113.5,168.19,14.96,233.07,75.2,47.63,71.99,172.2,376.49,41.96,137.62,36.69,125.83,275.17,99.19,149.1,97.18,37.31,18.59,112.62,297.2,31.24,76.11,620.72,46.61,40.1,63.39,139.65,46.46,344.32,96.02,42.08,178.14,505.24,153.93,327.18,92.64,545.07,109.3,51.64,226.48,206.75,62.34,41.42,283.73,488.26,252.29,104.32,63.28,169.01,144.7,179.88,57.58,79.52,1787.96,173.76,292.13,137.7,38.6006,184.63,92.92,162.14,210.17,28.51,415.25,126.68,84.81,142.66,84.64,33.33,104.82,27.26,59.71,79.11,255.94,121.43
2022-07-06,142.92,266.21,114.57,114.33,169.77,15.13,231.73,75.35,48.26,71.66,172.73,382.83,42.69,138.08,36.99,127.06,275.94,98.66,150.81,96.08,37.31,18.41,111.89,293.76,30.98,75.45,614.74,46.15,39.5,63.44,138.15,46.5,349.02,95.5,41.58,178.3,515.29,152.53,330.15,93.13,556.04,108.69,52.75,230.5,205.35,62.73,41.71,283.58,492.65,251.46,104.23,63.41,170.7,146.05,179.06,57.97,78.86,1750.86,172.31,289.14,136.31,38.3143,185.17,93.92,163.2,209.72,28.89,425.89,128.0,83.28,140.78,83.34,32.73,100.91,27.38,59.45,79.57,258.23,121.46
2022-07-07,146.35,268.4,118.78,116.33,172.19,15.86,244.54,79.3,49.85,71.83,176.64,390.89,43.22,140.83,38.14,134.4,279.4,99.41,154.69,97.43,37.42,18.93,114.72,298.6,31.86,76.99,623.7,46.93,40.12,64.24,141.03,46.76,351.83,96.68,42.29,178.5,514.38,152.0,327.95,93.01,553.76,109.49,53.42,233.52,208.71,62.72,41.77,286.69,494.95,252.94,108.13,62.91,170.36,146.0,181.57,59.49,79.24,1785.92,180.28,303.97,139.97,39.2042,186.19,93.94,163.74,212.63,29.24,422.19,129.59,85.94,143.52,86.35,34.38,105.07,29.22,59.87,80.38,257.18,122.57
2022-07-08,147.04,267.66,119.35,115.54,170.88,15.84,250.76,79.35,49.87,71.87,175.5,389.44,43.39,140.47,37.99,136.01,279.07,98.83,155.53,95.86,37.43,18.7,114.36,296.47,31.79,76.73,619.56,46.82,40.18,64.36,141.76,46.53,352.48,95.87,41.89,178.28,518.63,152.85,330.47,92.78,553.71,109.26,53.17,233.8,208.81,62.84,41.8,286.47,501.54,253.24,107.93,63.14,171.88,145.02,181.63,58.94,79.28,1769.48,179.1,304.64,139.07,39.3598,185.4,95.12,163.32,209.7,28.99,420.35,127.82,86.08,142.77,86.46,34.32,105.52,28.0,59.36,80.25,255.01,121.58
2022-07-11,144.87,264.51,115.68,111.75,162.88,15.15,234.34,76.95,48.29,71.57,174.36,384.16,43.25,141.0,37.2,132.24,274.87,98.08,153.56,93.64,36.69,17.73,112.86,293.18,31.46,75.82,605.0,46.19,39.79,62.94,140.58,46.35,351.61,94.54,41.71,178.35,516.95,153.23,331.07,94.3,558.03,108.89,52.89,235.16,205.72,62.66,41.82,286.39,498.9,253.28,105.11,62.94,170.47,146.04,180.11,58.4,77.9,1724.55,175.02,298.41,136.99,38.5259,184.64,94.71,162.85,209.87,28.85,419.07,127.85,85.64,141.51,85.55,33.37,103.7,26.91,58.79,80.68,257.99,121.78
2022-07-12,145.86,253.67,114.02,109.22,163.27,15.08,233.07,76.36,48.14,70.41,166.33,375.54,42.86,139.18,37.21,132.95,273.67,85.59,154.46,93.6,37.24,17.45,112.97,292.53,31.36,75.94,603.29,46.13,39.6,62.25,139.18,46.2,346.05,93.34,41.77,175.85,514.42,152.46,323.59,93.6,530.93,108.3,52.04,223.99,202.13,62.34,41.69,285.12,490.57,251.48,103.76,62.67,169.5,144.75,181.0,58.98,77.76,1738.25,174.49,295.96,147.15,39.2167,179.37,94.5,163.58,206.5,28.42,413.99,126.88,84.5,138.92,83.45,32.73,99.49,26.3,57.94,79.95,255.49,120.91
2022-07-13,145.49,252.72,111.35,110.4,163.49,15.16,237.04,77.52,48.17,70.03,163.49,371.94,42.7,137.18,37.21,135.64,272.17,84.55,154.29,92.94,37.36,17.66,111.91,290.15,30.84,74.98,596.38,45.5,39.07,61.55,139.4,45.32,342.02,94.49,41.27,175.44,501.24,152.15,322.46,93.77,523.15,106.21,51.79,222.57,202.06,62.46,41.79,287.18,492.22,252.67,105.11,62.38,170.1,145.7,182.37,59.08,77.92,1738.03,173.87,296.78,143.95,38.5882,177.92,91.81,160.99,206.71,28.23,408.0,125.72,84.84,137.99,83.11,32.29,99.39,26.44,58.19,80.26,255.92,120.76
2022-07-14,148.47,254.08,110.37,110.63,158.05,15.37,238.31,78.6,48.46,69.45,161.04,372.96,42.33,139.06,37.71,141.9,268.67,84.19,157.85,91.84,37.08,17.48,108.0,281.59,30.13,74.69,588.63,44.14,38.74,60.57,136.48,44.25,345.17,93.62,40.44,175.68,502.43,150.44,326.89,93.88,525.63,105.71,51.39,219.88,204.31,61.81,42.61,289.48,511.94,252.6,103.22,62.18,170.98,145.27,182.66,58.75,78.2,1673.91,169.94,294.33,147.15,38.0157,178.28,90.08,159.71,205.52,28.18,400.31,125.04,83.14,135.94,81.61,31.33,95.12,25.09,54.99,80.13,256.51,118.13
2022-07-15,150.17,256.72,111.78,113.55,164.7,15.76,240.07,81.11,49.45,70.74,167.38,379.86,43.07,139.92,38.62,144.37,271.52,87.12,160.54,95.2,38.32,18.91,112.95,293.87,32.25,78.05,600.37,49.98,41.13,62.18,142.48,46.57,349.45,95.83,43.41,178.23,529.75,153.62,331.6,94.96,538.87,108.82,51.75,226.72,210.92,62.6,43.02,292.41,522.95,255.01,104.7,62.5,171.12,145.07,185.0,60.56,79.62,1698.59,173.38,297.7,147.74,39.1171,182.59,91.23,162.81,209.13,28.86,398.38,128.99,84.54,137.65,82.89,32.3,97.28,25.82,54.73,78.71,257.2,121.01
2022-07-18,147.07,254.25,109.03,113.76,167.23,16.1,240.55,81.43,49.11,70.21,167.89,375.23,42.6,138.13,38.71,141.69,268.65,85.35,159.67,95.7,37.98,19.09,111.79,301.26,32.26,78.86,597.53,50.07,41.19,61.24,142.33,46.68,345.36,94.88,42.77,174.23,519.37,149.57,321.77,92.34,520.76,107.02,50.75,218.99,206.26,60.9,42.92,293.05,516.3,252.42,103.94,61.65,168.26,143.31,185.79,60.49,80.23,1738.79,173.49,297.95,147.72,39.6274,180.08,89.8,161.07,210.22,28.83,387.28,126.88,86.1,139.58,85.07,33.13,99.53,27.42,54.81,77.51,249.25,119.2
2022-07-19,151.0,259.53,113.81,118.21,175.78,16.99,245.53,85.88,50.9,72.24,173.81,387.83,44.03,130.88,40.22,147.37,280.04,87.19,164.64,99.61,38.7,20.16,114.56,318.05,33.35,81.65,628.34,52.13,42.9,63.2,147.78,47.46,357.14,96.81,43.58,171.69,533.45,149.74,326.2,92.36,536.87,109.93,51.37,226.7,214.44,62.12,43.19,299.83,520.23,256.5,109.19,62.53,170.06,144.04,188.78,62.65,82.55,1834.8,179.49,311.59,156.13,41.5316,185.81,93.82,166.99,216.9,29.72,390.38,132.3,88.27,144.61,88.48,34.22,103.62,28.5,54.65,78.93,257.16,125.11
2022-07-20,153.04,262.27,113.9,122.77,183.09,17.81,247.5,89.43,51.18,72.59,182.45,401.49,44.13,129.18,40.56,151.71,281.66,91.37,165.33,103.35,39.18,21.64,114.54,321.45,33.36,81.81,634.73,52.45,42.72,62.83,148.93,47.05,358.6,98.44,43.13,170.71,519.47,147.69,322.03,89.65,538.65,108.23,50.82,226.92,219.22,61.55,43.55,302.3,524.2,254.58,111.11,61.5,168.26,141.55,191.03,63.04,83.27,1834.8,179.97,315.36,158.38,42.2472,186.85,94.83,167.96,214.45,29.73,395.22,133.85,89.24,146.52,90.71,34.14,105.57,28.57,52.31,78.32,249.74,124.57
2022-07-21,155.35,264.84,114.34,124.63,183.17,18.05,271.71,91.09,51.77,74.54,185.35,408.91,44.58,127.15,40.61,155.86,288.01,92.06,166.54,104.18,39.6,22.39,115.32,326.54,33.65,83.02,639.31,52.59,43.28,63.13,150.18,47.61,361.62,99.47,43.48,171.31,522.46,147.75,326.92,90.14,575.0,110.69,51.12,247.51,224.75,61.01,44.18,305.0,529.46,253.47,111.62,61.36,168.51,140.77,193.56,63.74,83.54,1829.41,180.99,316.54,161.41,42.3966,187.01,94.89,169.62,211.9,30.99,395.2,137.34,87.75,145.4,88.93,33.63,103.56,28.91,52.09,78.87,255.4,125.68
2022-07-22,154.09,260.36,107.9,122.42,169.27,17.32,272.24,88.1,51.25,74.9,182.47,401.9,44.46,128.25,39.2,153.7,288.01,89.35,163.9,102.72,39.91,22.04,114.76,323.93,33.43,82.43,633.64,51.91,43.17,62.99,153.01,47.71,361.94,99.11,42.72,172.12,521.41,148.47,328.75,90.11,561.54,109.2,51.23,242.73,211.85,60.8,44.07,306.59,529.72,253.99,109.12,61.59,169.61,143.02,195.58,63.76,83.59,1809.88,178.62,312.26,158.16,42.4339,187.98,94.21,170.98,213.4,30.89,394.74,136.65,87.08,144.19,88.13,35.07,101.0,27.76,51.39,80.25,259.6,126.9
2022-07-25,152.95,258.83,107.51,121.14,166.65,17.02,268.43,87.54,51.31,74.86,177.29,391.96,44.34,128.54,39.16,153.25,289.29,88.0,163.2,102.69,39.79,21.85,115.22,324.12,33.73,82.55,636.15,52.16,43.5,63.66,153.79,48.05,354.03,98.97,43.02,172.46,529.47,150.22,331.55,90.53,567.44,108.5,51.77,242.32,219.17,60.75,44.01,306.15,529.14,250.38,109.28,62.19,169.85,143.99,194.8,63.29,81.5,1834.67,181.81,322.96,156.64,42.5397,187.91,94.57,170.78,217.36,31.35,399.8,137.1,89.98,148.48,92.05,36.17,105.48,28.29,44.59,80.98,257.34,127.51
2022-07-26,151.6,251.9,105.02,114.81,159.15,16.53,258.86,85.25,51.11,74.03,170.46,379.26,43.83,128.08,38.96,149.97,285.18,84.56,160.84,99.78,40.02,21.39,113.42,318.55,33.05,80.79,622.94,51.4,42.9,61.17,149.83,47.42,356.12,97.64,42.11,173.68,531.59,150.87,331.56,91.29,573.27,109.09,52.3,245.09,216.79,60.62,40.66,298.18,511.93,257.09,105.2,63.21,171.83,144.27,188.6,60.66,80.31,1795.8,181.23,319.45,155.92,44.4999,181.53,90.24,170.93,215.97,31.16,396.81,139.14,89.63,147.32,91.09,35.6,103.75,27.93,46.14,79.91,258.98,127.59
2022-07-27,156.79,268.74,113.06,120.97,169.58,17.79,274.82,89.82,52.78,75.87,180.3,392.78,44.64,129.12,40.18,153.42,297.53,89.72,171.54,103.5,40.63,22.68,115.24,324.54,33.59,82.51,643.32,52.35,43.71,62.51,151.63,48.21,360.92,97.51,42.88,173.2,534.61,151.15,328.94,91.23,581.93,109.99,51.95,248.24,225.34,60.9,42.2,298.91,522.31,258.89,107.86,63.01,171.59,145.64,189.92,60.8,82.96,1877.58,185.25,325.71,156.09,44.5435,183.9,90.27,173.04,219.89,31.83,398.54,141.67,91.57,149.26,93.27,36.33,108.19,29.29,45.61,80.38,258.28,127.39
2022-07-28,157.35,276.41,114.22,122.28,160.72,17.98,280.9,91.67,53.36,77.04,181.29,403.5,45.62,129.22,39.71,146.45,303.68,87.3,175.75,104.9,36.92,22.6,114.81,329.11,33.32,82.95,659.98,52.23,43.32,67.7,152.14,46.12,374.59,102.56,43.03,174.2,541.49,149.75,330.8,89.94,597.64,110.36,50.72,256.18,230.54,60.4,43.25,299.63,536.18,263.46,112.23,64.06,174.84,148.06,190.8,61.19,84.67,1912.93,187.84,331.63,159.09,45.5142,188.24,92.39,179.43,223.74,31.71,406.08,146.26,92.64,150.39,94.06,35.71,107.39,29.83,45.81,84.54,268.9,132.4
2022-07-29,162.51,280.74,116.32,134.95,159.1,18.16,297.15,94.47,53.55,77.84,184.02,410.12,45.37,130.79,36.31,145.06,306.26,89.33,178.89,106.1,35.15,22.49,115.36,333.39,33.81,84.3,669.18,51.9,43.87,69.05,154.02,47.2,376.93,101.99,43.46,174.52,542.34,143.51,329.69,89.34,598.41,108.84,50.51,258.36,230.17,59.75,44.02,300.94,541.3,263.37,114.92,64.17,174.96,138.91,191.53,61.16,84.78,1935.69,198.25,343.18,159.31,45.9934,194.89,93.21,181.34,227.3,32.33,413.81,148.39,96.93,163.78,97.43,37.03,111.22,31.55,45.28,84.49,270.83,132.56
2022-08-01,161.51,278.01,114.86,135.39,159.93,18.44,297.28,96.78,53.64,77.44,182.98,411.09,45.28,132.04,36.96,147.43,304.74,90.75,178.8,106.22,35.14,22.62,114.21,332.08,33.71,84.09,671.39,51.92,43.54,68.72,153.33,47.51,376.08,100.4,43.29,173.91,535.38,140.22,324.15,88.53,589.55,109.52,50.61,255.19,228.54,59.6,44.18,305.82,546.81,264.23,114.3,64.52,176.95,142.9,194.09,62.65,84.91,1906.67,194.86,338.19,169.07,47.1695,195.34,93.24,180.89,227.08,32.6,419.28,147.5,94.48,160.51,95.1,36.4,107.58,29.98,44.94,85.31,268.62,130.98
2022-08-02,160.01,274.82,115.13,134.16,160.19,18.53,300.59,99.29,53.12,76.35,183.79,409.96,44.92,131.81,36.01,147.03,302.48,90.89,177.22,104.71,35.3,22.14,112.43,327.88,33.04,83.53,666.16,50.75,42.88,67.55,151.6,46.93,369.78,100.66,42.95,172.92,535.46,140.39,320.2,87.61,586.04,108.64,49.69,253.09,238.48,59.54,44.23,300.71,543.46,261.05,111.77,63.64,175.49,141.95,187.95,61.64,83.71,1956.3,183.51,333.21,163.28,46.2734,193.53,93.75,178.19,222.5,32.15,428.78,146.39,94.07,159.14,94.71,36.69,107.19,29.33,44.84,85.67,266.63,129.37
2022-08-03,166.13,282.47,118.08,139.52,168.8,18.89,307.4,98.09,54.67,77.37,189.65,424.54,45.71,132.34,36.52,149.16,308.17,94.29,183.47,109.02,36.05,22.67,113.61,333.17,33.64,85.05,690.54,51.61,43.89,68.98,155.43,47.66,368.16,103.02,43.71,174.59,540.65,141.2,313.83,87.62,587.98,109.61,49.86,255.75,242.18,62.27,43.5,306.37,547.01,262.09,114.28,63.92,176.83,144.88,195.42,63.22,87.27,1966.48,182.87,336.51,166.64,46.5099,193.42,94.53,180.43,225.63,32.5,429.3,148.7,91.02,155.36,91.32,35.54,103.61,28.69,44.4,86.46,268.83,130.72
2022-08-04,165.81,283.65,118.19,142.57,170.57,19.22,308.63,103.91,55.28,77.4,191.27,430.59,45.38,131.64,35.66,151.01,310.61,98.6,184.91,108.12,36.47,22.99,112.36,331.87,33.4,85.36,696.01,51.26,42.77,69.0,156.87,47.07,377.9,107.44,43.06,171.79,533.75,138.92,305.79,86.82,590.0,109.72,49.86,256.13,242.46,61.91,41.86,307.17,543.28,260.64,114.48,63.67,175.87,144.65,197.16,63.28,86.88,1947.25,183.64,342.38,166.5,45.844,194.52,92.78,181.32,227.35,32.83,428.13,148.71,87.19,151.14,89.88,33.95,99.82,28.76,45.28,87.98,271.27,130.75
